section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,3-balls,,,,5.0,pick,310,90,193,27,-18.31,-5.9
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,7.5,p2,72,18,41,13,-1.62,-2.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,3-balls,,,,7.5,pick,290,79,184,27,-28.79,-9.9
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,10.0,p2,68,16,40,12,-3.76,-5.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,3-balls,,,,10.0,pick,264,69,171,24,-34.34,-13.0
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,12.5,p2,60,15,39,6,-4.61,-7.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,3-balls,,,,12.5,pick,235,66,153,16,-21.66,-9.2
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,15.0,p2,54,12,37,5,-8.81,-16.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,3-balls,,,,15.0,pick,216,58,145,13,-26.68,-12.4
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,17.5,p2,52,11,36,5,-9.45,-18.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,3-balls,,,,17.5,pick,203,53,137,13,-26.82,-13.2
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,20.0,p2,47,9,34,4,-12.00,-25.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,3-balls,,,,20.0,pick,180,48,121,11,-21.97,-12.2
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,0.0,p1,148,33,108,7,-45.84,-31.0
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,2.5,p1,137,30,100,7,-43.54,-31.8
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,5.0,p1,131,27,97,7,-45.69,-34.9
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,7.5,p1,124,24,93,7,-46.91,-37.8
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,10.0,p1,111,18,87,6,-52.84,-47.6
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,12.5,p1,101,18,79,4,-44.84,-44.4
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,15.0,p1,96,18,76,2,-41.84,-43.6
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,17.5,p1,91,17,72,2,-39.54,-43.5
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,20.0,p1,82,17,64,1,-31.54,-38.5
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,0.0,p3,120,46,65,9,20.49,17.1
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,2.5,p3,110,43,58,9,22.29,20.3
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,5.0,p3,102,41,54,7,23.39,22.9
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,7.5,p3,94,37,50,7,19.74,21.0
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,10.0,p3,85,35,44,6,22.26,26.2
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,12.5,p3,74,33,35,6,27.79,37.6
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,15.0,p3,66,28,32,6,23.97,36.3
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,17.5,p3,60,25,29,6,22.17,37.0
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,3-balls,,,,20.0,p3,51,22,23,6,21.57,42.3
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,0.0,p3,180,58,97,25,3.64,2.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,0.0,pick,561,138,358,65,-91.68,-16.3
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,2.5,p3,173,56,93,24,4.14,2.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,2.5,pick,534,132,339,63,-83.88,-15.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,5.0,p3,163,53,87,23,5.39,3.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,5.0,pick,499,123,315,61,-76.63,-15.4
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,7.5,p3,154,49,85,20,0.44,0.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,7.5,pick,464,115,293,56,-69.13,-14.9
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,10.0,p3,144,48,77,19,6.24,4.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,10.0,pick,431,114,264,53,-42.33,-9.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,0.0,p1,187,32,139,16,-64.88,-34.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,2.5,p1,178,30,132,16,-62.03,-34.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,5.0,p1,171,28,127,16,-62.13,-36.3
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,7.5,p1,155,26,113,16,-52.33,-33.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,10.0,p1,144,26,104,14,-43.33,-30.1
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,0.0,p2,194,48,122,24,-30.44,-15.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,2.5,p2,183,46,114,23,-25.99,-14.2
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,5.0,p2,165,42,101,22,-19.89,-12.1
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,7.5,p2,155,40,95,20,-17.24,-11.1
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,10.0,p2,143,40,83,20,-5.24,-3.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,12.5,p2,127,36,73,18,-3.59,-2.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,12.5,pick,383,104,233,46,-30.37,-7.9
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,15.0,p2,114,33,64,17,-2.14,-1.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,15.0,pick,342,96,209,37,-24.48,-7.2
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,12.5,p3,128,44,68,16,8.75,6.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,15.0,p3,114,41,64,9,7.59,6.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,17.5,p3,104,39,56,9,10.64,10.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,17.5,pick,303,88,182,33,-12.96,-4.3
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,20.0,p3,88,32,47,9,7.07,8.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,3-balls,,,,20.0,pick,276,78,165,33,-15.00,-5.4
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,12.5,p1,128,24,92,12,-35.53,-27.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,15.0,p1,114,22,81,11,-29.93,-26.3
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,17.5,p1,105,20,75,10,-27.33,-26.0
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,20.0,p1,100,18,72,10,-28.85,-28.9
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,17.5,p2,94,29,51,14,3.73,4.0
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,3-balls,,,,20.0,p2,88,28,46,14,6.78,7.7
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,0.0,p1,68,16,46,6,-20.67,-30.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,0.0,pick,213,57,133,23,-31.73,-14.9
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,2.5,p1,65,16,45,4,-19.67,-30.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,2.5,pick,201,51,130,20,-39.78,-19.8
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,5.0,p1,59,16,42,1,-16.67,-28.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,5.0,pick,190,51,123,16,-32.78,-17.3
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,7.5,p1,58,16,41,1,-15.67,-27.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,7.5,pick,181,49,116,16,-29.38,-16.2
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,10.0,p1,56,16,40,,-14.67,-26.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,10.0,pick,174,48,111,15,-26.13,-15.0
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,12.5,p1,53,15,38,,-14.37,-27.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,12.5,pick,164,44,105,15,-26.44,-16.1
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,15.0,p1,46,14,32,,-10.17,-22.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,15.0,pick,143,41,87,15,-14.24,-10.0
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,0.0,p3,87,18,56,13,-22.67,-26.1
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,2.5,p3,86,18,55,13,-21.67,-25.2
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,5.0,p3,82,18,52,12,-18.67,-22.8
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,7.5,p3,75,16,47,12,-17.27,-23.0
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,10.0,p3,73,15,46,12,-18.02,-24.7
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,12.5,p3,68,13,43,12,-18.72,-27.5
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,15.0,p3,59,11,36,12,-15.72,-26.6
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,17.5,p3,52,10,30,12,-11.57,-22.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,17.5,pick,123,35,73,15,-9.54,-7.8
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,20.0,p3,44,8,25,11,-10.97,-24.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,3-balls,,,,20.0,pick,106,31,61,14,-4.99,-4.7
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,17.5,p1,39,13,26,,-6.02,-15.4
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,20.0,p1,33,11,22,,-5.07,-15.4
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,0.0,p2,58,23,31,4,11.61,20.0
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,2.5,p2,50,17,30,3,1.56,3.1
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,5.0,p2,49,17,29,3,2.56,5.2
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,7.5,p2,48,17,28,3,3.56,7.4
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,10.0,p2,45,17,25,3,6.56,14.6
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,12.5,p2,43,16,24,3,6.65,15.5
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,15.0,p2,38,16,19,3,11.65,30.7
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,17.5,p2,32,12,17,3,8.05,25.2
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,3-balls,,,,20.0,p2,29,12,14,3,11.05,38.1
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,0.0,p1,254,84,155,15,23.83,9.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,0.0,pick,715,208,440,67,-51.02,-7.1
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,2.5,p1,237,82,144,11,30.78,13.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,2.5,pick,679,200,418,61,-44.22,-6.5
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,5.0,p1,216,73,134,9,24.28,11.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,5.0,pick,635,186,393,56,-43.85,-6.9
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,7.5,p1,191,68,115,8,33.08,17.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,7.5,pick,575,171,352,52,-32.35,-5.6
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,10.0,p1,175,58,109,8,17.85,10.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,10.0,pick,522,156,321,45,-30.83,-5.9
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,12.5,p1,155,48,100,7,4.37,2.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,12.5,pick,479,141,295,43,-36.11,-7.5
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,15.0,p1,144,43,94,7,0.47,0.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,15.0,pick,435,128,264,43,-29.83,-6.9
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,17.5,p1,136,41,88,7,1.07,0.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,17.5,pick,395,120,235,40,-14.73,-3.7
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,20.0,p1,122,39,76,7,9.17,7.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,3-balls,,,,20.0,pick,352,110,203,39,3.02,0.9
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,0.0,p2,247,67,148,32,-27.57,-11.2
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,2.5,p2,236,61,144,31,-34.72,-14.7
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,0.0,p3,214,57,137,20,-47.28,-22.1
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,2.5,p3,206,57,130,19,-40.28,-19.6
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,5.0,p3,193,56,121,16,-32.43,-16.8
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,7.5,p3,181,56,110,15,-21.43,-11.8
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,10.0,p3,164,53,101,10,-16.68,-10.2
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,12.5,p3,153,51,92,10,-11.88,-7.8
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,15.0,p3,134,46,78,10,-7.90,-5.9
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,17.5,p3,114,42,63,9,2.00,1.8
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,20.0,p3,97,35,53,9,2.65,2.7
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,5.0,p2,226,57,138,31,-35.70,-15.8
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,7.5,p2,203,47,127,29,-44.00,-21.7
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,10.0,p2,183,45,111,27,-32.00,-17.5
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,12.5,p2,171,42,103,26,-28.60,-16.7
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,15.0,p2,157,39,92,26,-22.40,-14.3
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,17.5,p2,145,37,84,24,-17.80,-12.3
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,3-balls,,,,20.0,p2,133,36,74,23,-8.80,-6.6
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,0.0,p1,238,53,160,25,-44.87,-18.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,0.0,pick,530,144,343,43,-71.62,-13.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,2.5,p1,227,48,155,24,-48.77,-21.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,2.5,pick,503,135,327,41,-71.32,-14.2
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,5.0,p1,204,39,142,23,-54.47,-26.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,5.0,pick,461,119,303,39,-77.36,-16.8
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,7.5,p1,191,36,133,22,-51.67,-27.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,7.5,pick,428,112,279,37,-65.91,-15.4
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,10.0,p1,184,35,127,22,-47.97,-26.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,10.0,pick,400,101,264,35,-69.74,-17.4
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,12.5,p1,177,35,122,20,-42.97,-24.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,12.5,pick,374,95,249,30,-63.77,-17.1
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,15.0,p1,157,32,107,18,-34.90,-22.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,15.0,pick,334,87,220,27,-49.10,-14.7
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,17.5,p1,146,30,101,15,-32.95,-22.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,17.5,pick,303,82,201,20,-40.05,-13.2
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,20.0,p1,136,27,95,14,-33.30,-24.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,3-balls,,,,20.0,pick,277,76,183,18,-34.15,-12.3
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,0.0,p3,127,52,68,7,19.15,15.1
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,2.5,p3,119,49,63,7,19.05,16.0
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,5.0,p3,109,42,61,6,9.71,8.9
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,7.5,p3,102,39,57,6,9.36,9.2
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,10.0,p3,88,32,52,4,3.13,3.6
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,12.5,p3,80,28,49,3,0.35,0.4
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,15.0,p3,72,25,45,2,0.35,0.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,0.0,p2,165,39,115,11,-45.90,-27.8
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,2.5,p2,157,38,109,10,-41.60,-26.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,5.0,p2,148,38,100,10,-32.60,-22.0
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,7.5,p2,135,37,89,9,-23.60,-17.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,10.0,p2,128,34,85,9,-24.90,-19.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,12.5,p2,117,32,78,7,-21.15,-18.1
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,15.0,p2,105,30,68,7,-14.55,-13.9
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,17.5,p2,91,30,58,3,-4.55,-5.0
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,17.5,p3,66,22,42,2,-2.55,-3.9
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,20.0,p3,61,19,40,2,-6.30,-10.3
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,3-balls,,,,20.0,p2,80,30,48,2,5.45,6.8
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,3-balls,,,,0.0,p1,104,26,62,16,-1.43,-1.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,3-balls,,,,0.0,pick,235,80,127,28,26.57,11.3
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,3-balls,,,,2.5,p1,97,25,57,15,2.74,2.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,3-balls,,,,2.5,pick,221,74,120,27,24.14,10.9
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,3-balls,,,,5.0,p1,94,25,54,15,5.74,6.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,3-balls,,,,5.0,pick,209,71,112,26,25.64,12.3
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,3-balls,,,,7.5,p1,88,23,52,13,4.23,4.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,3-balls,,,,7.5,pick,190,63,104,23,21.78,11.5
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,3-balls,,,,10.0,p1,84,22,49,13,6.28,7.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,3-balls,,,,10.0,pick,177,59,96,22,24.53,13.9
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,3-balls,,,,12.5,p1,76,22,43,11,12.28,16.2
