section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,10.0,under,16,11,5,0,3.64,22.8
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,12.5,over,8,5,3,0,1.06,13.2
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,12.5,under,15,11,4,0,4.64,30.9
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,15.0,over,3,1,2,0,-1.04,-34.6
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,15.0,under,14,11,3,0,5.64,40.3
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,17.5,over,3,1,2,0,-1.04,-34.6
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,17.5,under,10,9,1,0,6.10,61.0
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,2.5,over,20,8,12,0,-4.35,-21.8
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,2.5,under,24,16,8,0,4.34,18.1
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,20.0,over,2,1,1,0,-0.04,-1.9
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,20.0,under,9,8,1,0,5.46,60.7
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,5.0,over,19,8,11,0,-3.35,-17.7
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,5.0,under,23,15,8,0,3.75,16.3
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,7.5,over,16,8,8,0,-0.35,-2.2
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Fairways hit,,,,7.5,under,19,13,6,0,4.13,21.8
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,0.0,over,4,3,1,0,0.97,24.2
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,0.0,under,30,19,11,0,4.96,16.5
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,10.0,over,2,1,1,0,-0.19,-9.7
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,10.0,under,15,9,6,0,2.07,13.8
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,12.5,over,1,1,0,0,0.81,80.6
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,12.5,under,13,8,5,0,1.99,15.3
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,15.0,under,6,3,3,0,-0.24,-3.9
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,17.5,under,3,2,1,0,0.82,27.3
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,2.5,over,4,3,1,0,0.97,24.2
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,2.5,under,29,19,10,0,5.96,20.5
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,20.0,under,2,2,0,0,1.82,91.0
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,5.0,over,3,2,1,0,0.39,13.2
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,5.0,under,27,18,9,0,6.03,22.3
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,7.5,over,2,1,1,0,-0.19,-9.7
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,GIR,,,,7.5,under,22,14,8,0,4.10,18.6
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,0.0,over,69,33,36,0,-9.93,-14.4
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,0.0,under,29,17,12,0,4.20,14.5
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,10.0,over,25,13,12,0,-1.73,-6.9
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,10.0,under,3,2,1,0,1.08,36.0
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,12.5,over,18,11,7,0,1.70,9.4
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,12.5,under,1,1,0,0,1.10,110.0
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,15.0,over,12,8,4,0,2.35,19.6
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,15.0,under,1,1,0,0,1.10,110.0
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,17.5,over,9,6,3,0,1.73,19.2
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,17.5,under,1,1,0,0,1.10,110.0
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,2.5,over,58,27,31,0,-9.91,-17.1
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,2.5,under,20,12,8,0,3.63,18.1
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,20.0,over,7,5,2,0,1.76,25.2
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,5.0,over,45,22,23,0,-5.38,-11.9
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,5.0,under,8,6,2,0,4.18,52.3
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,7.5,over,35,16,19,0,-6.14,-17.5
ev_backtest,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,default,default,Total score,,,,7.5,under,4,3,1,0,2.18,54.5
model_vs_book_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,0.647,0.531,137,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,0.438,0.398,64,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,0.963,0.755,64,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,0.835,0.751,44,,,,,,,,
model_vs_book_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,0.918,0.700,137,,,,,,,,
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,0.0,over,8,6,2,0,3.35,41.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,0.0,under,91,41,50,0,-14.95,-16.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,10.0,under,34,17,17,0,-2.23,-6.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,12.5,under,18,10,8,0,0.48,2.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,15.0,under,12,8,4,0,2.61,21.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,17.5,under,9,6,3,0,1.72,19.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,2.5,over,5,3,2,0,0.65,13.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,2.5,under,76,35,41,0,-11.16,-14.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,20.0,under,5,4,1,0,2.43,48.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,5.0,over,3,2,1,0,0.74,24.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,5.0,under,54,26,28,0,-6.27,-11.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Birdies,,,,7.5,under,40,20,20,0,-3.11,-7.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,0.0,over,8,4,4,0,-0.27,-3.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,0.0,under,35,25,10,0,9.02,25.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,10.0,under,5,5,0,0,3.45,69.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,12.5,under,3,3,0,0,2.19,72.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,15.0,under,1,1,0,0,0.65,64.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,2.5,over,4,2,2,0,-0.73,-18.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,2.5,under,23,16,7,0,4.50,19.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,5.0,over,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,5.0,under,12,11,1,0,5.87,48.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Bogeys,,,,7.5,under,7,7,0,0,4.50,64.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,0.0,over,23,11,12,0,-2.22,-9.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,0.0,under,29,20,9,0,6.49,22.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,10.0,over,11,6,5,0,0.32,2.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,10.0,under,16,11,5,0,3.64,22.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,12.5,over,8,5,3,0,1.06,13.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,12.5,under,15,11,4,0,4.64,30.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,15.0,over,3,1,2,0,-1.04,-34.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,15.0,under,14,11,3,0,5.64,40.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,17.5,over,3,1,2,0,-1.04,-34.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,17.5,under,10,9,1,0,6.10,61.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,2.5,over,20,8,12,0,-4.35,-21.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,2.5,under,24,16,8,0,4.34,18.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,20.0,over,2,1,1,0,-0.04,-1.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,20.0,under,9,8,1,0,5.46,60.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,5.0,over,19,8,11,0,-3.35,-17.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,5.0,under,23,15,8,0,3.75,16.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,7.5,over,16,8,8,0,-0.35,-2.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Fairways hit,,,,7.5,under,19,13,6,0,4.13,21.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,0.0,over,4,3,1,0,0.97,24.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,0.0,under,30,19,11,0,4.96,16.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,10.0,over,2,1,1,0,-0.19,-9.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,10.0,under,15,9,6,0,2.07,13.8
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,12.5,over,1,1,0,0,0.81,80.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,12.5,under,13,8,5,0,1.99,15.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,15.0,under,6,3,3,0,-0.24,-3.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,17.5,under,3,2,1,0,0.82,27.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,2.5,over,4,3,1,0,0.97,24.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,2.5,under,29,19,10,0,5.96,20.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,20.0,under,2,2,0,0,1.82,91.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,5.0,over,3,2,1,0,0.39,13.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,5.0,under,27,18,9,0,6.03,22.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,7.5,over,2,1,1,0,-0.19,-9.7
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),GIR,,,,7.5,under,22,14,8,0,4.10,18.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,0.0,over,69,33,36,0,-9.93,-14.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,0.0,under,29,17,12,0,4.20,14.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,10.0,over,25,13,12,0,-1.73,-6.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,10.0,under,3,2,1,0,1.08,36.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,12.5,over,18,11,7,0,1.70,9.4
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,12.5,under,1,1,0,0,1.10,110.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,15.0,over,12,8,4,0,2.35,19.6
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,15.0,under,1,1,0,0,1.10,110.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,17.5,over,9,6,3,0,1.73,19.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,17.5,under,1,1,0,0,1.10,110.0
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,2.5,over,58,27,31,0,-9.91,-17.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,2.5,under,20,12,8,0,3.63,18.1
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,20.0,over,7,5,2,0,1.76,25.2
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,5.0,over,45,22,23,0,-5.38,-11.9
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,5.0,under,8,6,2,0,4.18,52.3
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,7.5,over,35,16,19,0,-6.14,-17.5
ev_backtest_by_market,2026-08-03T22:54:28Z,,THE CJ CUP Byron Nelson,TPC Craig Ranch,,(all),(all),Total score,,,,7.5,under,4,3,1,0,2.18,54.5
model_vs_book,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,0.487,0.369,155,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,0.779,0.733,70,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,1.200,0.956,66,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,GIR,1.090,0.894,65,,,,,,,,
model_vs_book,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Total score,0.677,0.559,106,,,,,,,,
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,0.0,over,3,0,3,0,-3.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,0.0,under,123,61,62,0,-9.03,-7.3
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,10.0,under,30,17,13,0,2.31,7.7
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,12.5,under,11,6,5,0,0.98,9.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,15.0,under,6,1,5,0,-4.35,-72.5
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,17.5,under,1,0,1,0,-1.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,2.5,over,2,0,2,0,-2.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,2.5,under,99,47,52,0,-10.70,-10.8
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,5.0,over,1,0,1,0,-1.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,5.0,under,74,36,38,0,-6.60,-8.9
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Birdies,,,,7.5,under,50,26,24,0,-0.92,-1.8
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,0.0,over,62,23,39,0,-19.68,-31.7
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,10.0,over,30,10,20,0,-10.49,-35.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,12.5,over,19,6,13,0,-6.56,-34.5
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,15.0,over,10,3,7,0,-3.89,-38.9
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,17.5,over,6,0,6,0,-6.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,2.5,over,58,20,38,0,-20.55,-35.4
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,20.0,over,2,0,2,0,-2.00,-100.0
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,5.0,over,49,17,32,0,-16.92,-34.5
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Bogeys,,,,7.5,over,43,14,29,0,-15.95,-37.1
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,0.0,over,13,8,5,0,2.25,17.3
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,0.0,under,38,20,18,0,-1.58,-4.2
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,10.0,over,3,3,0,0,2.90,96.8
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,10.0,under,32,18,14,0,1.18,3.7
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,12.5,over,1,1,0,0,0.78,78.1
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,12.5,under,30,16,14,0,-0.57,-1.9
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,15.0,under,28,15,13,0,-0.77,-2.8
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,17.5,under,24,13,11,0,-0.62,-2.6
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,2.5,over,9,6,3,0,2.51,27.8
ev_backtest,2026-08-03T22:54:28Z,,Charles Schwab Challenge,Colonial Country Club,,default,default,Fairways hit,,,,2.5,under,36,20,16,0,0.42,1.2
