generated_at,course_name,competition,event,year,round,player,matched_player,market,line,model_mu,model_line_edge,side,model_edge_pct,actual,result,opening_american,closing_american,pnl_open,pnl_close
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,4,L. Glover,Lucas Glover,Birdies,5,6.495,1.495,under,-30.57,3,W,-145,-123,0.690,0.813
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,C. Davis,Cam Davis,Birdies,4.5,6.123,1.623,under,-22.39,4,W,105,120,1.050,1.200
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,H. Matsuyama,Hideki Matsuyama,Birdies,5,5.957,0.957,under,-19.25,3,W,-120,-104,0.833,0.962
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,R. Henley,Russell Henley,Birdies,5,5.907,0.907,under,-19.58,7,L,-125,-111,-1.000,-1.000
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,A. Bhatia,Akshay Bhatia,Birdies,5,6.259,1.259,under,-26.04,3,W,-135,-121,0.741,0.826
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,S. Cink,Stewart Cink,Birdies,4.5,5.840,1.340,under,-20.32,4,W,100,113,1.000,1.130
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,J.T. Poston,J.T. Poston,Birdies,5,6.140,1.140,under,-22.66,7,L,-125,-110,-1.000,-1.000
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,S.W. Kim,S.H. Kim,Birdies,5,5.022,0.022,under,-1.60,2,W,-105,107,0.952,1.070
2026-07-14T17:36:26.248Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,W. Simpson,Webb Simpson,Birdies,4.5,4.782,0.282,under,-6.16,5,L,-105,109,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Adam Scott,Adam Scott,Total score,72.5,73.394,0.894,under,-17.30,72,W,-120,-100,0.833,1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Ben Griffin,Ben Griffin,Total score,72.5,71.218,-1.282,over,-16.73,74,W,105,122,1.050,1.220
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Ben Griffin,Ben Griffin,Total score,72.5,71.218,-1.282,under,7.95,74,L,-150,-120,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Cameron Young,Cameron Young,Total score,71.5,73.995,2.495,over,27.24,73,W,-120,-103,0.833,0.971
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Cameron Young,Cameron Young,Total score,71.5,73.995,2.495,under,-36.34,73,L,-120,103,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Chris Gotterup,Chris Gotterup,Total score,72.5,73.992,1.492,over,18.25,74,W,-110,106,0.909,1.060
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Chris Gotterup,Chris Gotterup,Total score,72.5,73.992,1.492,under,-26.18,74,L,-125,-106,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Harris English,Harris English,Total score,72.5,73.791,1.291,under,-20.44,71,W,-110,106,0.909,1.060
