generated_at,competition,event,year,sport_event,market_type,market_label,player,matched_player,round,side,line,actual,result,opening_american,closing_american,opening_implied,calibrated_prob,edge_pct,closing_implied,pnl_open,pnl_close,clv_pct,group_scores
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2024,Arnold Palmer Invitational,2024,S. Scheffler/S. Burns - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Burns,Sam Burns,2,under,4.5,4,W,-110,101,0.498447,0.581121,8.27,0.498447,0.909,1.010,-5.02,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2024,Arnold Palmer Invitational,2024,S. Scheffler/S. Burns - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Burns,Sam Burns,2,under,4.5,4,W,-110,101,0.498447,0.581121,8.27,0.498447,0.909,1.010,-5.02,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2024,Arnold Palmer Invitational,2024,S. Scheffler/S. Burns - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Burns,Sam Burns,2,under,4.5,4,W,-110,101,0.498447,0.581121,8.27,0.498447,0.909,1.010,-5.02,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2024,Arnold Palmer Invitational,2024,S. Scheffler/S. Burns - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,over,5,6,W,115,128,0.438031,0.466667,2.86,0.438031,1.150,1.280,-5.70,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2024,Arnold Palmer Invitational,2024,S. Scheffler/S. Burns - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,under,5,6,L,-145,-128,0.561969,0.618421,5.65,0.561969,-1.000,-1.000,-5.14,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2024,Arnold Palmer Invitational,2024,S. Scheffler/S. Burns - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,under,5,6,L,-145,-128,0.561969,0.618421,5.65,0.561969,-1.000,-1.000,-5.14,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,H. Matsuyama,H. Matsuyama,1,pick,,73,W,-110,107,0.482749,0.555556,7.28,0.482749,0.909,1.070,-7.77,H. Matsuyama:73; V. Hovland:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,H. Matsuyama,H. Matsuyama,1,pick,,73,W,-110,107,0.482749,0.555556,7.28,0.482749,0.909,1.070,-7.77,H. Matsuyama:73; V. Hovland:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,V. Hovland,V. Hovland,1,pick,,77,L,120,144,0.410349,0.384615,-2.57,0.410349,-1.000,-1.000,-9.84,H. Matsuyama:73; V. Hovland:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,V. Hovland,V. Hovland,1,pick,,77,L,120,144,0.410349,0.384615,-2.57,0.410349,-1.000,-1.000,-9.84,H. Matsuyama:73; V. Hovland:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:CTBIR,Birdies O/U,H. Matsuyama,Hideki Matsuyama,1,over,3.5,2,L,-120,106,0.486240,0.584071,9.78,0.486240,-1.000,-1.000,-11.00,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:CTBIR,Birdies O/U,H. Matsuyama,Hideki Matsuyama,1,under,3.5,2,W,-135,-106,0.513760,0.555556,4.18,0.513760,0.741,0.943,-10.43,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:CTBIR,Birdies O/U,V. Hovland,Viktor Hovland,1,over,3.5,2,L,100,121,0.451564,0.426184,-2.54,0.451564,-1.000,-1.000,-9.50,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,H. Matsuyama/V. Hovland - Round 1,GOLF:FT:CTBIR,Birdies O/U,V. Hovland,Viktor Hovland,1,under,3.5,2,W,-155,-121,0.548436,0.597938,4.95,0.548436,0.645,0.826,-9.93,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,J. Thomas,J. Thomas,1,pick,,71,W,110,130,0.434688,0.500000,6.53,0.434688,1.100,1.300,-8.70,J. Thomas:71; X. Schauffele:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,J. Thomas,J. Thomas,1,pick,,71,W,110,130,0.434688,0.500000,6.53,0.434688,1.100,1.300,-8.70,J. Thomas:71; X. Schauffele:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,J. Thomas,J. Thomas,1,pick,,71,W,110,130,0.434688,0.500000,6.53,0.434688,1.100,1.300,-8.70,J. Thomas:71; X. Schauffele:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,X. Schauffele,X. Schauffele,1,pick,,77,L,100,120,0.454315,0.460000,0.57,0.454315,-1.000,-1.000,-9.09,J. Thomas:71; X. Schauffele:77
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,1,over,3.5,6,W,-190,-152,0.603732,0.688889,8.52,0.603732,0.526,0.658,-7.94,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,1,under,3.5,6,L,125,152,0.396268,0.444444,4.82,0.396268,-1.000,-1.000,-10.71,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,1,under,3.5,6,L,125,152,0.396268,0.444444,4.82,0.396268,-1.000,-1.000,-10.71,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,J. Thomas,Justin Thomas,1,under,3.5,6,L,125,152,0.396268,0.444444,4.82,0.396268,-1.000,-1.000,-10.71,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,over,3.5,1,L,-190,-158,0.613131,0.711111,9.80,0.613131,-1.000,-1.000,-6.53,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,under,3.5,1,W,130,158,0.386869,0.428571,4.17,0.386869,1.300,1.580,-10.85,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,J. Thomas/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,under,3.5,1,W,130,158,0.386869,0.428571,4.17,0.386869,1.300,1.580,-10.85,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,C. Conners,C. Conners,4,pick,,71,W,110,129,0.436594,0.500000,6.34,0.436594,1.100,1.290,-8.30,Jason Day:74; C. Conners:71
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,C. Conners,C. Conners,4,pick,,71,W,110,129,0.436594,0.500000,6.34,0.436594,1.100,1.290,-8.30,Jason Day:74; C. Conners:71
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,C. Conners,C. Conners,4,pick,,71,W,110,129,0.436594,0.500000,6.34,0.436594,1.100,1.290,-8.30,Jason Day:74; C. Conners:71
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,Jason Day,Jason Day,4,pick,,74,L,100,119,0.457551,0.460000,0.24,0.457551,-1.000,-1.000,-8.68,Jason Day:74; C. Conners:71
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,Jason Day,Jason Day,4,pick,,74,L,100,119,0.457551,0.460000,0.24,0.457551,-1.000,-1.000,-8.68,Jason Day:74; C. Conners:71
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Conners,Corey Conners,4,over,3.5,1,L,-120,129,0.485485,0.584071,9.86,0.435941,-1.000,-1.000,-19.94,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Conners,Corey Conners,4,over,3.5,1,L,-120,129,0.485485,0.584071,9.86,0.435941,-1.000,-1.000,-19.94,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Conners,Corey Conners,4,over,3.5,1,L,-120,129,0.485485,0.584071,9.86,0.435941,-1.000,-1.000,-19.94,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Conners,Corey Conners,4,under,3.5,1,W,-135,-129,0.514515,0.555556,4.10,0.564059,0.741,0.775,-1.94,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Conners,Corey Conners,4,under,3.5,1,W,-135,-129,0.514515,0.555556,4.10,0.564059,0.741,0.775,-1.94,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,Jason Day,Jason Day,4,over,3.5,3,L,-120,124,0.495209,0.584071,8.89,0.445540,-1.000,-1.000,-18.15,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,Jason Day,Jason Day,4,over,3.5,3,L,-120,124,0.495209,0.584071,8.89,0.445540,-1.000,-1.000,-18.15,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,Jason Day/C. Conners - Round 4,GOLF:FT:CTBIR,Birdies O/U,Jason Day,Jason Day,4,over,3.5,3,L,-120,124,0.495209,0.584071,8.89,0.445540,-1.000,-1.000,-18.15,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,C. Morikawa,C. Morikawa,4,pick,,72,L,-125,-106,0.515638,0.465753,-4.99,0.515638,-1.000,-1.000,-7.38,R. Henley:70; C. Morikawa:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,C. Morikawa,C. Morikawa,4,pick,,72,L,-125,-106,0.515638,0.465753,-4.99,0.515638,-1.000,-1.000,-7.38,R. Henley:70; C. Morikawa:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,C. Morikawa,C. Morikawa,4,pick,,72,L,-125,-106,0.515638,0.465753,-4.99,0.515638,-1.000,-1.000,-7.38,R. Henley:70; C. Morikawa:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,R. Henley,R. Henley,4,pick,,70,W,140,163,0.380036,0.469388,8.94,0.380036,1.400,1.630,-8.75,R. Henley:70; C. Morikawa:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,4,over,3.5,3,L,-135,112,0.521900,0.614973,9.31,0.472042,-1.000,-1.000,-17.89,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,4,over,3.5,3,L,-135,112,0.521900,0.614973,9.31,0.472042,-1.000,-1.000,-17.89,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,4,over,3.5,3,L,-135,112,0.521900,0.614973,9.31,0.472042,-1.000,-1.000,-17.89,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,4,over,3.5,3,L,-135,112,0.521900,0.614973,9.31,0.472042,-1.000,-1.000,-17.89,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,4,under,3.5,3,W,-110,-112,0.478100,0.481967,0.39,0.527958,0.909,0.893,0.86,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,4,under,3.5,3,W,-110,-112,0.478100,0.481967,0.39,0.527958,0.909,0.893,0.86,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,R. Henley,Russell Henley,4,over,3.5,4,W,-105,144,0.458757,0.423398,-3.54,0.409711,0.952,1.440,-19.98,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,R. Henley,Russell Henley,4,over,3.5,4,W,-105,144,0.458757,0.423398,-3.54,0.409711,0.952,1.440,-19.98,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,R. Henley,Russell Henley,4,over,3.5,4,W,-105,144,0.458757,0.423398,-3.54,0.409711,0.952,1.440,-19.98,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Henley/C. Morikawa - Round 4,GOLF:FT:CTBIR,Birdies O/U,R. Henley,Russell Henley,4,under,3.5,4,L,-175,-144,0.590289,0.604167,1.39,0.590289,-1.000,-1.000,-7.26,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Mcllroy/S. Lowry - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,1,over,3.5,4,W,-155,-129,0.563147,0.611842,4.87,0.563147,0.645,0.775,-7.32,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Mcllroy/S. Lowry - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,1,over,3.5,4,W,-155,-129,0.563147,0.611842,4.87,0.563147,0.645,0.775,-7.32,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Mcllroy/S. Lowry - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,1,over,3.5,4,W,-155,-129,0.563147,0.611842,4.87,0.563147,0.645,0.775,-7.32,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Mcllroy/S. Lowry - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,1,over,3.5,4,W,-155,-129,0.563147,0.611842,4.87,0.563147,0.645,0.775,-7.32,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Mcllroy/S. Lowry - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,1,under,3.5,4,L,105,129,0.436853,0.472727,3.59,0.436853,-1.000,-1.000,-10.48,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Mcllroy/S. Lowry - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,1,under,3.5,4,L,105,129,0.436853,0.472727,3.59,0.436853,-1.000,-1.000,-10.48,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,R. Mcllroy/S. Lowry - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,1,under,3.5,4,L,105,129,0.436853,0.472727,3.59,0.436853,-1.000,-1.000,-10.48,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Lowry/W. Clark - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Lowry,S. Lowry,3,pick,,76,W,-120,102,0.494317,0.555556,6.12,0.494317,0.833,1.020,-9.24,S. Lowry:76; W. Clark:76
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Lowry/W. Clark - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,W. Clark,W. Clark,3,pick,,76,W,130,153,0.395963,0.469388,7.34,0.395963,1.300,1.530,-9.09,S. Lowry:76; W. Clark:76
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Lowry/W. Clark - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,W. Clark,W. Clark,3,pick,,76,W,130,153,0.395963,0.469388,7.34,0.395963,1.300,1.530,-9.09,S. Lowry:76; W. Clark:76
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,L. Aberg,L. Aberg,1,pick,,72,L,165,196,0.337570,0.333333,-0.42,0.337570,-1.000,-1.000,-10.47,S. Scheffler:71; L. Aberg:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,L. Aberg,L. Aberg,1,pick,,72,L,165,196,0.337570,0.333333,-0.42,0.337570,-1.000,-1.000,-10.47,S. Scheffler:71; L. Aberg:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Scheffler,S. Scheffler,1,pick,,71,W,-155,-125,0.555641,0.472222,-8.34,0.555641,0.645,0.800,-8.60,S. Scheffler:71; L. Aberg:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Scheffler,S. Scheffler,1,pick,,71,W,-155,-125,0.555641,0.472222,-8.34,0.555641,0.645,0.800,-8.60,S. Scheffler:71; L. Aberg:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Scheffler,S. Scheffler,1,pick,,71,W,-155,-125,0.555641,0.472222,-8.34,0.555641,0.645,0.800,-8.60,S. Scheffler:71; L. Aberg:72
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,1,over,3.5,3,L,-155,-125,0.554688,0.600515,4.58,0.554688,-1.000,-1.000,-8.60,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,1,under,3.5,3,W,100,125,0.445312,0.423398,-2.19,0.445312,1.000,1.250,-11.11,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,1,over,4.5,3,L,110,135,0.425175,0.472727,4.76,0.425175,-1.000,-1.000,-10.64,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 1,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,1,under,4.5,3,W,-165,-135,0.574825,0.611842,3.70,0.574825,0.606,0.741,-7.74,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,L. Aberg,L. Aberg,2,pick,,71,W,170,200,0.333367,0.277778,-5.56,0.333367,1.700,2.000,-10.00,S. Scheffler:72; L. Aberg:71
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Scheffler,S. Scheffler,2,pick,,72,L,-155,-129,0.563885,0.666667,10.28,0.563885,-1.000,-1.000,-7.32,S. Scheffler:72; L. Aberg:71
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,over,3.5,5,W,-165,-134,0.571814,0.611842,4.00,0.571814,0.606,0.746,-8.03,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,over,3.5,5,W,-165,-134,0.571814,0.611842,4.00,0.571814,0.606,0.746,-8.03,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,under,3.5,5,L,110,134,0.428186,0.472727,4.45,0.428186,-1.000,-1.000,-10.26,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,under,3.5,5,L,110,134,0.428186,0.472727,4.45,0.428186,-1.000,-1.000,-10.26,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,over,4.5,4,L,100,124,0.447367,0.426184,-2.12,0.447367,-1.000,-1.000,-10.71,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,over,4.5,4,L,100,124,0.447367,0.426184,-2.12,0.447367,-1.000,-1.000,-10.71,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,2,under,4.5,4,W,-155,-124,0.552633,0.597938,4.53,0.552633,0.645,0.806,-8.93,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 3,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,3,over,3.5,3,L,-135,-106,0.515377,0.558405,4.30,0.515377,-1.000,-1.000,-10.43,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 3,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,3,over,3.5,3,L,-135,-106,0.515377,0.558405,4.30,0.515377,-1.000,-1.000,-10.43,
2026-06-09T05:06:25.672Z,Arnold Palmer Invitational 2025,Arnold Palmer Invitational,2025,S. Scheffler/L. Aberg - Round 3,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,3,over,4.5,3,L,120,151,0.398457,0.444444,4.60,0.398457,-1.000,-1.000,-12.35,
2026-06-09T05:06:25.672Z,BMW Championship 2024,BMW Championship,2024,A. Scott/K. Bradley - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,K. Bradley,K. Bradley,3,pick,,70,W,120,142,0.412781,0.369231,-4.36,0.412781,1.200,1.420,-9.09,A. Scott:74; K. Bradley:70
2026-06-09T05:06:25.672Z,BMW Championship 2024,BMW Championship,2024,A. Scott/K. Bradley - Round 3,GOLF:FT:CTBIR,Birdies O/U,A. Scott,Adam Scott,3,over,4.5,3,L,-125,-101,0.501538,0.558405,5.69,0.501538,-1.000,-1.000,-9.55,
