captured_at,book_odds_refreshed_at,projections_updated_at,event_name,course_used,display_round,dg_id,player_name,market,dk_line,over_odds,under_odds,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,26651,"Young, Cameron",Bogeys,4.5,100,-142,73.7,4.24,11.26,1.9,13.34,9.48,27.7
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,23323,"MacIntyre, Robert",Bogeys,5.5,-106,-132,74.42,3.91,11.27,2.22,12.78,9.17,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,19841,"DeChambeau, Bryson",Bogeys,5.5,-108,-132,74.25,3.83,11.27,2.44,12.99,9.21,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,12294,"Fleetwood, Tommy",Bogeys,4.5,112,-158,73.54,4.15,11.27,2.14,13.51,9.61,27.7
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14502,"Cauley, Bud",Bogeys,5.5,118,-168,74.54,3.85,11.26,2.27,12.7,9.1,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,13872,"Bradley, Keegan",Bogeys,5.5,118,-166,74.65,3.8,11.26,2.31,12.59,9.05,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,19195,"Rahm, Jon",Bogeys,4.5,-104,-136,73.38,4.39,11.26,1.76,13.65,9.63,27.4
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14796,"Hatton, Tyrrell",Bogeys,4.5,-140,-102,74.3,3.82,11.27,2.45,12.95,9.18,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14609,"Kim, Si Woo",Bogeys,4.5,-106,-134,73.74,4.22,11.26,1.92,13.31,9.52,27.7
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,26096,"Bhatia, Akshay",Bogeys,5.5,-124,-115,74.87,3.7,11.27,2.42,12.44,8.93,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,29767,"Gerard, Ryan",Bogeys,5.5,100,-140,74.5,3.87,11.27,2.25,12.73,9.13,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,22833,"Echavarria, Nico",Total Score,75.5,102,-138,75.58,3.37,11.26,2.73,11.88,8.62,28.4
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,24968,"Griffin, Ben",Total Score,73.5,-136,100,74.29,3.97,11.26,2.16,12.87,9.2,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,23602,"Hojgaard, Nicolai",Total Score,74.5,104,-140,74.56,3.84,11.26,2.28,12.69,9.06,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,23323,"MacIntyre, Robert",Total Score,73.5,-140,104,74.42,3.91,11.27,2.22,12.78,9.17,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14502,"Cauley, Bud",Total Score,73.5,-142,105,74.54,3.85,11.26,2.27,12.7,9.1,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,9771,"Day, Jason",Total Score,74.5,-102,-134,75.11,3.59,11.26,2.52,12.27,8.84,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,13872,"Bradley, Keegan",Total Score,73.5,-130,-104,74.65,3.8,11.26,2.31,12.59,9.05,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,17606,"Berger, Daniel",Total Score,73.5,-142,105,74.83,3.58,11.27,2.68,12.51,8.95,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,18634,"McNealy, Maverick",Total Score,73.5,-110,-124,74.36,3.93,11.27,2.19,12.83,9.16,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,18079,"Niemann, Joaquin",Total Score,73.5,-140,104,74.43,3.9,11.27,2.22,12.82,9.17,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,27774,"Gotterup, Chris",Total Score,73.5,108,-146,74.13,4.04,11.26,2.09,13.01,9.25,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,19841,"DeChambeau, Bryson",Total Score,73.5,-114,-120,74.25,3.83,11.27,2.44,12.99,9.21,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,29433,"Bridgeman, Jacob",Total Score,73.5,-128,-105,74.64,3.8,11.26,2.32,12.63,9.08,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14838,"Reed, Patrick",Total Score,73.5,112,-150,74.28,3.82,11.27,2.47,12.91,9.2,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,11889,"Fox, Ryan",Total Score,74.5,-108,-124,74.88,3.55,11.27,2.7,12.47,8.88,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,19895,"Schauffele, Xander",Total Score,72.5,-134,100,73.57,4.12,11.27,2.18,13.5,9.53,27.6
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,23475,"Novak, Andrew",Total Score,74.5,105,-140,74.85,3.71,11.27,2.4,12.44,8.94,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,19195,"Rahm, Jon",Total Score,72.5,-115,-118,73.38,4.39,11.26,1.76,13.65,9.63,27.4
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14796,"Hatton, Tyrrell",Total Score,73.5,112,-152,74.3,3.82,11.27,2.45,12.95,9.18,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,13562,"Matsuyama, Hideki",Total Score,73.5,-136,100,74.6,3.68,11.27,2.58,12.68,9.02,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,18417,"Scheffler, Scottie",Total Score,71.5,-108,-125,72.84,4.63,11.27,1.52,14.06,9.92,27.3
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14577,"English, Harris",Total Score,73.5,-108,-125,74.5,3.87,11.27,2.25,12.73,9.15,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,21407,"Reitan, Kristoffer",Total Score,73.5,-120,-114,74.45,3.9,11.26,2.23,12.76,9.13,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,12965,"Fowler, Rickie",Total Score,73.5,-118,-115,74.86,3.57,11.26,2.67,12.47,8.93,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,28635,"McCarty, Matt",Total Score,74.5,-128,-105,74.92,3.68,11.26,2.43,12.38,8.93,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14139,"Thomas, Justin",Total Score,73.5,-130,-104,74.11,3.89,11.27,2.38,13.05,9.27,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,10091,"McIlroy, Rory",Total Score,71.5,-146,108,73.31,4.42,11.26,1.73,13.67,9.62,27.5
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,12577,"Woodland, Gary",Total Score,74.5,100,-134,74.69,3.64,11.27,2.62,12.62,9.01,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,13900,"Lowry, Shane",Total Score,73.5,-142,106,74.62,3.81,11.26,2.31,12.64,9.08,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,6093,"Rose, Justin",Total Score,73.5,-134,100,74.62,3.67,11.27,2.59,12.69,9.06,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,25362,"Fitzpatrick, Alex",Total Score,73.5,-118,-114,74.54,3.85,11.27,2.27,12.72,9.13,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14578,"Henley, Russell",Total Score,73.5,100,-136,74.03,3.92,11.27,2.35,13.13,9.4,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,8825,"Harman, Brian",Total Score,73.5,-144,106,74.97,3.49,11.27,2.76,12.39,8.92,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,23465,"Greyserman, Max",Total Score,74.5,100,-136,75.21,3.54,11.27,2.57,12.19,8.76,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,28309,"Coody, Pierceson",Total Score,74.5,-112,-120,74.96,3.66,11.27,2.46,12.37,8.9,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,22760,"Hisatsune, Ryo",Total Score,74.5,-114,-118,74.94,3.67,11.27,2.45,12.42,8.92,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,12294,"Fleetwood, Tommy",Total Score,72.5,-115,-118,73.54,4.15,11.27,2.14,13.51,9.61,27.7
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,32457,"Keefer, Johnny",Total Score,75.5,106,-144,75.24,3.53,11.27,2.58,12.19,8.77,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,26651,"Young, Cameron",Total Score,72.5,-110,-122,73.7,4.24,11.26,1.9,13.34,9.48,27.7
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,26991,"Schaper, Jayden",Total Score,73.5,-142,106,74.81,3.73,11.27,2.38,12.5,8.99,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,18474,"Smalley, Alex",Total Score,74.5,106,-144,74.63,3.81,11.27,2.31,12.64,9.03,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,29197,"Brennan, Michael",Total Score,74.5,-142,106,75.12,3.58,11.26,2.53,12.25,8.83,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,16841,"Lee, Min Woo",Total Score,73.5,-136,100,74.15,4.03,11.27,2.1,12.98,9.27,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,15466,"Cantlay, Patrick",Total Score,73.5,-112,-120,73.99,3.94,11.27,2.33,13.17,9.32,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,18554,"Rai, Aaron",Total Score,73.5,-144,108,74.6,3.82,11.26,2.3,12.67,9.13,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,23604,"Clark, Wyndham",Total Score,73.5,-120,-112,74.4,3.92,11.27,2.21,12.81,9.16,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,21554,"Poston, J.T.",Total Score,74.5,108,-144,74.68,3.79,11.27,2.33,12.59,9.04,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,27194,"Hall, Harry",Total Score,74.5,-106,-126,74.8,3.73,11.27,2.38,12.48,8.97,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,10419,"Noren, Alex",Total Score,73.5,-124,-108,74.67,3.64,11.27,2.62,12.62,9.08,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14609,"Kim, Si Woo",Total Score,72.5,-136,100,73.74,4.22,11.26,1.92,13.31,9.52,27.7
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,13126,"Taylor, Nick",Total Score,73.5,-148,110,75.09,3.6,11.26,2.52,12.27,8.86,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,26096,"Bhatia, Akshay",Total Score,74.5,-104,-128,74.87,3.7,11.27,2.42,12.44,8.93,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,6430,"Scott, Adam",Total Score,73.5,-108,-124,74.46,3.73,11.27,2.54,12.82,9.12,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,14636,"Spieth, Jordan",Total Score,73.5,-136,102,74.44,3.9,11.27,2.22,12.77,9.14,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,19483,"Burns, Sam",Total Score,72.5,-142,106,74.05,3.92,11.26,2.36,13.11,9.28,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,17536,"Spaun, J.J.",Total Score,73.5,100,-136,74.19,4.01,11.27,2.12,12.97,9.29,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,17543,"Kim, Michael",Total Score,74.5,100,-136,75.11,3.59,11.26,2.52,12.25,8.81,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,20722,"Schmid, Matti",Total Score,74.5,-148,110,75.44,3.43,11.26,2.67,12.02,8.66,28.3
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,28984,"Puig, David",Total Score,74.5,108,-146,74.59,3.83,11.26,2.29,12.7,9.04,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,23950,"Aberg, Ludvig",Total Score,72.5,-130,-104,73.64,4.27,11.26,1.87,13.39,9.51,27.7
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,17511,"Straka, Sepp",Total Score,73.5,-122,-110,74.8,3.73,11.27,2.39,12.5,8.99,28.1
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,17488,"Im, Sungjae",Total Score,73.5,-146,108,75.02,3.63,11.26,2.48,12.3,8.87,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,29767,"Gerard, Ryan",Total Score,74.5,108,-146,74.5,3.87,11.27,2.25,12.73,9.13,28
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,21891,"Kitayama, Kurt",Total Score,73.5,-104,-130,74.23,4,11.26,2.13,12.94,9.23,27.8
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,18841,"Hovland, Viktor",Total Score,73.5,-128,-106,74.32,3.95,11.27,2.17,12.86,9.23,27.9
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,17576,"Conners, Corey",Total Score,74.5,-112,-122,75.18,3.56,11.26,2.55,12.2,8.84,28.2
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,17646,"Fitzpatrick, Matt",Total Score,72.5,-144,106,73.66,4.08,11.27,2.2,13.45,9.54,27.6
2026-06-17T00:05:39Z,2026-06-17T00:04:27Z,2026-06-17T00:04:27Z,U.S. Open,Shinnecock Hills Golf Club,1,25569,"Stevens, Sam",Total Score,73.5,-150,110,74.84,1.7,10.42,5.64,8.86,6.97,28.1
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,13126,"Taylor, Nick",Birdies,1.5,-188,132,75.09,3.6,11.26,2.52,12.27,8.86,28.2
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,17488,"Im, Sungjae",Birdies,2.5,150,-215,75.02,3.63,11.26,2.48,12.3,8.87,28.2
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,23475,"Novak, Andrew",Birdies,1.5,-215,152,74.85,3.71,11.27,2.4,12.44,8.94,28.1
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,27194,"Hall, Harry",Birdies,1.5,-200,140,74.8,3.73,11.27,2.38,12.48,8.97,28.1
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,8825,"Harman, Brian",Birdies,1.5,-194,138,74.97,3.49,11.27,2.76,12.39,8.92,28.2
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,13900,"Lowry, Shane",Birdies,1.5,-210,148,74.62,3.81,11.26,2.31,12.64,9.08,28
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,17576,"Conners, Corey",Birdies,1.5,-184,130,75.18,3.56,11.26,2.55,12.2,8.84,28.2
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,22760,"Hisatsune, Ryo",Birdies,1.5,-176,125,74.94,3.67,11.27,2.45,12.42,8.92,28
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,12965,"Fowler, Rickie",Birdies,2.5,136,-192,74.86,3.57,11.26,2.67,12.47,8.93,28.2
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,17606,"Berger, Daniel",Birdies,1.5,-210,148,74.83,3.58,11.27,2.68,12.51,8.95,28.1
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,25362,"Fitzpatrick, Alex",Birdies,2.5,140,-198,74.54,3.85,11.27,2.27,12.72,9.13,27.9
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,19483,"Burns, Sam",Birdies,2.5,100,-142,74.05,3.92,11.26,2.36,13.11,9.28,27.8
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,20722,"Schmid, Matti",Birdies,1.5,-186,132,75.44,3.43,11.26,2.67,12.02,8.66,28.3
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,27774,"Gotterup, Chris",Birdies,2.5,-118,-120,74.13,4.04,11.26,2.09,13.01,9.25,27.8
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,18554,"Rai, Aaron",Birdies,1.5,-215,150,74.6,3.82,11.26,2.3,12.67,9.13,27.9
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,16841,"Lee, Min Woo",Birdies,2.5,140,-196,74.15,4.03,11.27,2.1,12.98,9.27,27.9
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,12577,"Woodland, Gary",Birdies,2.5,150,-215,74.69,3.64,11.27,2.62,12.62,9.01,28.1
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,23604,"Clark, Wyndham",Birdies,2.5,-104,-136,74.4,3.92,11.27,2.21,12.81,9.16,27.9
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,19195,"Rahm, Jon",Birdies,2.5,-110,-128,73.38,4.39,11.26,1.76,13.65,9.63,27.4
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,14636,"Spieth, Jordan",Birdies,2.5,148,-210,74.44,3.9,11.27,2.22,12.77,9.14,28
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,26991,"Schaper, Jayden",Birdies,1.5,-205,144,74.81,3.73,11.27,2.38,12.5,8.99,28
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,14502,"Cauley, Bud",Birdies,1.5,-198,140,74.54,3.85,11.26,2.27,12.7,9.1,28
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,23323,"MacIntyre, Robert",Birdies,2.5,112,-158,74.42,3.91,11.27,2.22,12.78,9.17,28
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,17536,"Spaun, J.J.",Birdies,2.5,124,-175,74.19,4.01,11.27,2.12,12.97,9.29,27.8
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,28309,"Coody, Pierceson",Birdies,1.5,-220,154,74.96,3.66,11.27,2.46,12.37,8.9,28.1
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,18474,"Smalley, Alex",Birdies,1.5,-205,144,74.63,3.81,11.27,2.31,12.64,9.03,28
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,12294,"Fleetwood, Tommy",Birdies,2.5,110,-156,73.54,4.15,11.27,2.14,13.51,9.61,27.7
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,29197,"Brennan, Michael",Birdies,2.5,132,-186,75.12,3.58,11.26,2.53,12.25,8.83,28.2
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,18841,"Hovland, Viktor",Birdies,2.5,106,-152,74.32,3.95,11.27,2.17,12.86,9.23,27.9
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,32457,"Keefer, Johnny",Birdies,1.5,-220,154,75.24,3.53,11.27,2.58,12.19,8.77,28.1
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,15466,"Cantlay, Patrick",Birdies,1.5,-210,148,73.99,3.94,11.27,2.33,13.17,9.32,27.8
2026-06-17T00:08:41Z,2026-06-17T00:07:36Z,2026-06-17T00:07:36Z,U.S. Open,Shinnecock Hills Golf Club,1,14796,"Hatton, Tyrrell",Birdies,2.5,102,-144,74.3,3.82,11.27,2.45,12.95,9.18,27.8
