generated_at,course_name,competition,event,year,round,player,matched_player,market,model_mu,line,model_line_edge,model_pick,actual,result,opening_american,closing_american,pnl_open,pnl_close
2026-06-30T22:06:39.772Z,TPC San Antonio - The Oaks Course,Valero Texas Open,Valero Texas Open,2026,1,Will Zalatoris,Will Zalatoris,Total score,71.940,71.5,0.440,over,67,L,-115,107,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2023,Valero Texas Open,2023,1,H. Matsuyama,Hideki Matsuyama,Total score,70.767,71,-0.233,under,70,W,-110,103,0.909,1.030
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,2,A. Scott,Adam Scott,Birdies,4.788,4,0.788,over,3,L,100,111,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,2,B. Harman,Brian Harman,Birdies,5.065,4,1.065,over,2,L,-120,-105,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,2,M. Fitzpatrick,Matt Fitzpatrick,Birdies,5.382,4,1.382,over,1,L,-135,-116,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,4,A. Bhatia,Akshay Bhatia,Birdies,6.177,4.5,1.677,over,6,W,115,-117,1.150,0.855
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,4,B. Todd,Brendon Todd,Birdies,4.573,4.5,0.073,over,1,L,-110,103,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,4,D. McCarthy,Denny McCarthy,Birdies,6.167,4,2.167,over,9,W,-135,-115,0.741,0.870
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,4,D. McCarthy,Denny McCarthy,Birdies,6.167,4.5,1.667,over,9,W,-120,-106,0.833,0.943
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,1,H. Matsuyama,Hideki Matsuyama,Birdies,5.166,4.5,0.666,over,3,L,110,125,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,1,J. Spieth,Jordan Spieth,Birdies,4.731,4.5,0.231,over,5,W,110,125,1.100,1.250
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,1,L. Glover,Lucas Glover,Birdies,4.709,4,0.709,over,5,W,-105,108,0.952,1.080
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,2,C. Conners,Corey Conners,Birdies,5.484,3.5,1.984,over,5,W,-135,-121,0.741,0.826
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,2,C. Morikawa,Collin Morikawa,Birdies,4.669,3.5,1.169,over,1,L,-135,-121,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,2,M. Homa,Max Homa,Birdies,4.843,3.5,1.343,over,2,L,-145,-128,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,4,H. Matsuyama,Hideki Matsuyama,Birdies,5.290,4.5,0.790,over,4,L,115,-109,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,4,L. Aberg,Ludvig Aberg,Birdies,4.613,4.5,0.113,over,3,L,110,-124,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,4,R. Henley,Russell Henley,Birdies,4.953,4.5,0.453,over,4,L,100,111,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,1,R. Fowler,Rickie Fowler,Birdies,4.518,4.5,0.018,over,3,L,-105,110,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC San Antonio (Oaks Course),Valero Texas Open 2024,Valero Texas Open,2024,1,T. Fleetwood,Tommy Fleetwood,Birdies,4.862,4.5,0.362,over,3,L,-145,-124,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort (Copperhead Course),Valspar Championship,Valspar Championship,2025,1,A. Scott,Adam Scott,Birdies,4.161,3.5,0.661,over,1,L,135,168,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort (Copperhead Course),Valspar Championship,Valspar Championship,2025,1,S. Straka,Sepp Straka,Birdies,4.711,3.5,1.211,over,4,W,-105,118,0.952,1.180
2026-06-30T22:06:39.772Z,Innisbrook Resort (Copperhead Course),Valspar Championship,Valspar Championship,2025,1,X. Schauffele,Xander Schauffele,Birdies,4.408,3.5,0.908,over,4,W,105,129,1.050,1.290
2026-06-30T22:06:39.772Z,Innisbrook Resort (Copperhead Course),Valspar Championship,Valspar Championship,2025,1,B. Horschel,Billy Horschel,Birdies,4.032,2.5,1.532,over,3,W,-190,-157,0.526,0.637
2026-06-30T22:06:39.772Z,Innisbrook Resort (Copperhead Course),Valspar Championship,Valspar Championship,2025,1,T. Fleetwood,Tommy Fleetwood,Birdies,4.968,3.5,1.468,over,4,W,-145,-118,0.690,0.847
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Alex Smalley,Alex Smalley,Total score,69.995,71.5,-1.505,under,68,W,-150,-123,0.667,0.813
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Ben Griffin,Ben Griffin,Total score,71.994,70.5,1.494,over,70,L,-150,-116,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Billy Horschel,Billy Horschel,Total score,71.644,71.5,0.144,over,67,L,-125,-103,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Brooks Koepka,Brooks Koepka,Total score,69.752,70.5,-0.748,under,71,L,-105,113,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Christiaan Bezuidenhout,Christiaan Bezuidenhout,Total score,69.843,71.5,-1.657,under,70,W,-165,-128,0.606,0.781
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Corey Conners,Corey Conners,Total score,70.817,70.5,0.317,over,69,L,-140,-125,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Davis Thompson,Davis Thompson,Total score,70.667,71.5,-0.833,under,66,W,-150,-126,0.667,0.794
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,J.J. Spaun,J.J. Spaun,Total score,70.990,70.5,0.490,over,77,W,-140,-116,0.714,0.862
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Jacob Bridgeman,Jacob Bridgeman,Total score,69.013,70.5,-1.487,under,68,W,-125,-112,0.800,0.893
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Jordan Spieth,Jordan Spieth,Total score,69.719,70.5,-0.781,under,69,W,-105,108,0.952,1.080
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Justin Thomas,Justin Thomas,Total score,72.173,70.5,1.673,over,72,W,-125,104,0.800,1.040
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Keegan Bradley,Keegan Bradley,Total score,71.679,70.5,1.179,over,73,W,-165,-130,0.606,0.769
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Keegan Bradley,Keegan Bradley,Total score,71.679,71.5,0.179,over,73,W,110,128,1.100,1.280
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Matt Fitzpatrick,Matt Fitzpatrick,Total score,68.974,70.5,-1.526,under,68,W,-140,-123,0.714,0.813
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Max Homa,Max Homa,Total score,70.245,71.5,-1.255,under,78,L,-150,-116,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Nick Taylor,Nick Taylor,Total score,70.501,70.5,0.001,over,72,W,-150,-125,0.667,0.800
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Patrick Cantlay,Patrick Cantlay,Total score,70.635,70.5,0.135,over,70,L,-120,-103,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Ricky Castillo,Ricky Castillo,Total score,70.955,71.5,-0.545,under,68,W,-140,-119,0.714,0.840
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Ryo Hisatsune,Ryo Hisatsune,Total score,70.168,70.5,-0.332,under,71,L,-105,103,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Sahith Theegala,Sahith Theegala,Total score,69.909,70.5,-0.591,under,77,L,105,113,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Sam Ryder,Sam Ryder,Total score,71.696,71.5,0.196,over,72,W,-150,-123,0.667,0.813
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Taylor Pendrith,Taylor Pendrith,Total score,70.675,70.5,0.175,over,76,W,-165,-134,0.606,0.746
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Taylor Pendrith,Taylor Pendrith,Total score,70.675,71.5,-0.825,under,76,L,-165,-131,-1.000,-1.000
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Thorbjørn Olesen,Thorbjorn Olesen,Total score,71.774,71.5,0.274,over,73,W,-105,113,0.952,1.130
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Viktor Hovland,Viktor Hovland,Total score,70.441,70.5,-0.059,under,70,W,-150,-107,0.667,0.935
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Wyndham Clark,Wyndham Clark,Total score,71.068,71.5,-0.432,under,70,W,-150,-123,0.667,0.813
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Xander Schauffele,Xander Schauffele,Total score,69.108,69.5,-0.392,under,68,W,115,138,1.150,1.380
2026-06-30T22:06:39.772Z,Innisbrook Resort and Golf Club - Copperhead Course,Valspar Championship,Valspar Championship,2026,1,Xander Schauffele,Xander Schauffele,Total score,69.108,70.5,-1.392,under,68,W,-150,-134,0.667,0.746
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2024,WM Phoenix Open,2024,1,A. Scott,Adam Scott,Birdies,5.513,3.5,2.013,over,2,L,-125,-112,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2024,WM Phoenix Open,2024,1,C. Young,Carson Young,Birdies,4.442,3.5,0.942,over,2,L,-135,-120,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2024,WM Phoenix Open,2024,1,H. Matsuyama,Hideki Matsuyama,Birdies,4.130,3.5,0.630,over,7,W,-120,-104,0.833,0.962
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2024,WM Phoenix Open,2024,1,S. Scheffler,Scottie Scheffler,Birdies,5.982,4,1.982,over,5,W,-145,-129,0.690,0.775
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2024,WM Phoenix Open,2024,1,W. Clark,Wyndham Clark,Birdies,6.714,3.5,3.214,over,3,L,-135,-118,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2024,WM Phoenix Open,2024,1,B. Harman,Brian Harman,Birdies,4.119,3.5,0.619,over,5,W,-120,-107,0.833,0.935
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2024,WM Phoenix Open,2024,1,J. Spieth,Jordan Spieth,Birdies,5.403,4,1.403,over,5,W,-105,109,0.952,1.090
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2025,WM Phoenix Open,2025,2,S. Scheffler,Scottie Scheffler,Birdies,7.218,4.5,2.718,over,5,W,-165,-137,0.606,0.730
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2025,WM Phoenix Open,2025,2,T. Kim,Tom Kim,Birdies,6.231,4.5,1.731,over,6,W,100,123,1.000,1.230
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2025,WM Phoenix Open,2025,2,S. Burns,Sam Burns,Birdies,6.052,4.5,1.552,over,3,L,110,133,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Scottsdale (Stadium Course),WM Phoenix Open 2025,WM Phoenix Open,2025,2,S. Straka,Sepp Straka,Birdies,6.871,4.5,2.371,over,5,W,110,136,1.100,1.360
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2023,Wells Fargo Championship,2023,1,C. Morikawa,Collin Morikawa,Total score,69.694,70.5,-0.806,under,73,L,-125,-110,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2023,Wells Fargo Championship,2023,4,W. Clark,Wyndham Clark,Total score,68.260,71,-2.740,under,68,W,-110,104,0.909,1.040
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2023,Wells Fargo Championship,2023,4,W. Clark,Wyndham Clark,Birdies,6.078,3.5,2.578,over,5,W,-110,101,0.909,1.010
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,S. Theegala,Sahith Theegala,Birdies,4.387,4,0.387,over,1,L,-135,-120,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,V. Hovland,Viktor Hovland,Birdies,4.089,4,0.089,over,5,W,-135,-120,0.741,0.833
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,P. Cantlay,Patrick Cantlay,Birdies,4.387,4.5,-0.113,under,3,W,-135,-122,0.741,0.820
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,J. Spieth,Jordan Spieth,Birdies,3.639,4,-0.361,under,3,W,105,118,1.050,1.180
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,M. Homa,Max Homa,Birdies,4.183,4,0.183,over,6,W,-135,-119,0.741,0.840
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,T. Kim,Tom Kim,Birdies,4.702,4,0.702,over,5,W,110,123,1.100,1.230
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,S. Lowry,Shane Lowry,Birdies,3.250,4,-0.750,under,1,W,-135,-117,0.741,0.855
2026-06-30T22:06:39.772Z,Quail Hollow Club,Wells Fargo Championship 2024,Wells Fargo Championship,2024,1,X. Schauffele,Xander Schauffele,Birdies,3.920,4.5,-0.580,under,7,L,-135,-118,-1.000,-1.000
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,A. Scott,Adam Scott,Birdies,4.789,5,-0.211,under,7,L,-135,-118,-1.000,-1.000
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,J. Thomas,Justin Thomas,Birdies,4.772,5,-0.228,under,2,W,-135,-118,0.741,0.847
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,1,S. Lowry,Shane Lowry,Birdies,4.751,5,-0.249,under,3,W,-135,-115,0.741,0.870
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,B. Horschel,Billy Horschel,Birdies,5.162,4,1.162,over,7,W,-110,103,0.909,1.030
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,B. Horschel,Billy Horschel,Birdies,5.162,4.5,0.662,over,7,W,-110,100,0.909,1.000
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,R. Henley,Russell Henley,Birdies,5.469,4,1.469,over,6,W,-145,-126,0.690,0.794
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,R. Henley,Russell Henley,Birdies,5.469,4.5,0.969,over,6,W,-145,-123,0.690,0.813
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,J. Thomas,Justin Thomas,Birdies,4.785,4.5,0.285,over,5,W,110,124,1.100,1.240
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,M. Wallace,Matt Wallace,Birdies,5.403,4,1.403,over,2,L,100,114,-1.000,-1.000
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,4,J. Thomas,Justin Thomas,Birdies,4.934,5,-0.066,under,2,W,-110,-101,0.909,0.990
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,A. Svensson,Adam Svensson,Birdies,5.794,4,1.794,over,5,W,-135,-114,0.741,0.877
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,A. Svensson,Adam Svensson,Birdies,5.794,4.5,1.294,over,5,W,-125,-114,0.800,0.877
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,3,L. Glover,Lucas Glover,Birdies,6.615,4,2.615,over,9,W,-120,-107,0.833,0.935
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,4,B. Horschel,Billy Horschel,Birdies,5.682,5,0.682,over,1,L,100,115,-1.000,-1.000
2026-06-30T22:06:39.772Z,Sedgefield Country Club,Wyndham Championship 2023,Wyndham Championship,2023,4,L. Glover,Lucas Glover,Birdies,7.296,5,2.296,over,3,L,110,123,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Ben Griffin,Ben Griffin,Total score,71.988,72.5,-0.512,under,74,L,-150,-120,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Cameron Young,Cameron Young,Total score,73.604,71.5,2.104,over,73,W,-120,-103,0.833,0.971
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Chris Gotterup,Chris Gotterup,Total score,73.172,72.5,0.672,over,74,W,-110,106,0.909,1.060
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,J.J. Spaun,J.J. Spaun,Total score,72.981,72.5,0.481,over,67,L,105,124,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Jordan Spieth,Jordan Spieth,Total score,71.496,72.5,-1.004,under,71,W,-140,-112,0.714,0.893
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Justin Thomas,Justin Thomas,Total score,71.626,72.5,-0.874,under,74,L,-150,-125,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Maverick McNealy,Maverick McNealy,Total score,72.692,72.5,0.192,over,71,L,-125,-105,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Min Woo Lee,Min Woo Lee,Total score,72.218,72.5,-0.282,under,74,L,-125,-107,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Patrick Cantlay,Patrick Cantlay,Total score,71.483,72.5,-1.017,under,70,W,-150,-126,0.667,0.794
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Rickie Fowler,Rickie Fowler,Total score,73.431,72.5,0.931,over,79,W,-115,105,0.870,1.050
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Robert MacIntyre,Robert MacIntyre,Total score,73.922,72.5,1.422,over,77,W,-115,105,0.870,1.050
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Rory McIlroy,Rory McIlroy,Total score,71.832,71.5,0.332,over,71,L,100,119,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Sam Burns,Sam Burns,Total score,72.648,72.5,0.148,over,69,L,-115,104,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Scottie Scheffler,Scottie Scheffler,Total score,70.431,70.5,-0.069,under,73,L,-140,-106,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Tommy Fleetwood,Tommy Fleetwood,Total score,72.017,71.5,0.517,over,67,L,-140,-113,-1.000,-1.000
2026-06-30T22:06:39.772Z,Muirfield Village Golf Club,the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026,1,Xander Schauffele,Xander Schauffele,Total score,71.354,71.5,-0.146,under,72,L,100,119,-1.000,-1.000
